1.5 0.3333333333333333 0.31249999999999994 0.04867256637168142 0.023779946761313224 0.018175698418041064 0.021777003484320556 0.017964071856287425
1.5 0.6950354609929078 0.6875 0.1017699115044248 0.24241348713398406 0.21979131605520028 0.28135888501742157 0.16467065868263475
0.5 0.6879432624113475 0.6339285714285713 0.10619469026548674 0.1941437444543035 0.1447324133288455 0.28135888501742157 0.13972055888223553
1.0 1.0354609929078014 0.9910714285714286 0.1592920353982301 0.5996450754214729 0.44126556714910803 0.3423344947735191 0.4925149700598802
1.0 0.8297872340425532 0.8214285714285714 0.14601769911504428 0.37551020408163266 0.32716257152473915 0.4355400696864111 0.2934131736526946
0.5 0.2198581560283688 0.20535714285714285 0.022123893805309738 0.008518189884649512 0.0060585661393470205 0.008710801393728223 0.0074850299401197605
0.5 0.773049645390071 0.732142857142857 0.12831858407079647 0.309849157054126 0.2043083136990912 0.3414634146341463 0.3093812375249501
0.5 0.7092198581560284 0.7499999999999999 0.11061946902654868 0.22005323868677906 0.1716593739481656 0.26132404181184665 0.20459081836327345
0.5 0.9645390070921988 0.9642857142857143 0.168141592920354 0.5760425909494232 0.4823291820935712 0.6167247386759581 0.47055888223552894
1.5 0.6595744680851064 0.5803571428571428 0.12389380530973454 0.2702750665483585 0.24368899360484683 0.2674216027874564 0.2085828343313373
0.5 0.7375886524822696 0.732142857142857 0.1017699115044248 0.2732919254658385 0.17704476607202962 0.2735191637630662 0.2594810379241517
1.0 0.5319148936170213 0.5267857142857142 0.09734513274336284 0.10665483584738243 0.0844833389431168 0.10017421602787456 0.10329341317365269
1.5 0.6170212765957447 0.5357142857142857 0.10619469026548674 0.2117125110913931 0.17435207001009762 0.24216027874564458 0.16417165668662675
1.5 0.6737588652482269 0.6428571428571428 0.09734513274336284 0.174622892635315 0.1420397172669135 0.19163763066202089 0.1497005988023952
0.5 0.6382978723404256 0.5982142857142857 0.11061946902654868 0.1588287488908607 0.14574217435207001 0.2195121951219512 0.10978043912175649
1.0 0.6737588652482269 0.6785714285714285 0.11946902654867259 0.17249334516415263 0.1167956916863009 0.12195121951219512 0.18463073852295409
0.5 0.9148936170212767 0.9107142857142857 0.168141592920354 0.5275953859804792 0.433860652978795 0.5156794425087107 0.4241516966067864
1.0 0.7304964539007093 0.6964285714285714 0.11504424778761063 0.20425909494232478 0.13295186805789297 0.22648083623693377 0.18413173652694612
0.5 0.7659574468085107 0.7499999999999999 0.10619469026548674 0.2880212954747116 0.26388421406933693 0.25348432055749126 0.22305389221556887
1.5 0.3333333333333333 0.31249999999999994 0.03539823008849558 0.02502218278615794 0.02255132951868058 0.026132404181184666 0.01996007984031936
1.0 0.6808510638297872 0.7232142857142857 0.11504424778761063 0.22626441881100265 0.18646920228879166 0.2517421602787456 0.20958083832335328
0.5 0.6453900709219859 0.6249999999999999 0.09292035398230089 0.1476486246672582 0.10939077751598789 0.16898954703832753 0.14471057884231536
0.5 0.9148936170212767 0.8928571428571428 0.14159292035398233 0.49032830523513754 0.4523729384045776 0.5679442508710801 0.3143712574850299
1.0 0.9007092198581561 0.8660714285714285 0.168141592920354 0.48855368234250224 0.4267923258162235 0.5026132404181184 0.4051896207584831
1.0 1.0354609929078014 1.0357142857142856 0.168141592920354 0.616681455190772 0.4567485695052171 0.7569686411149825 0.5189620758483035
0.5 0.7446808510638299 0.7142857142857143 0.12389380530973454 0.25998225377107365 0.2248401211713228 0.274390243902439 0.16966067864271459
1.5 0.7375886524822696 0.7142857142857143 0.11504424778761063 0.2067435669920142 0.15684954560753955 0.23780487804878048 0.17964071856287425
1.5 0.7304964539007093 0.6964285714285714 0.10619469026548674 0.2005323868677906 0.15819589363850553 0.235191637630662 0.17864271457085829
1.0 0.9148936170212767 0.9107142857142857 0.1592920353982301 0.5748003549245785 0.5260854930999663 0.5609756097560975 0.4665668662674651
0.5 0.8723404255319149 0.857142857142857 0.1592920353982301 0.41153504880212954 0.3261528105015146 0.377177700348432 0.32435129740518964
1.5 0.39716312056737596 0.37499999999999994 0.0752212389380531 0.038154392191659274 0.0279367216425446 0.04181184668989547 0.033932135728542916
0.5 0.851063829787234 0.8214285714285714 0.13716814159292037 0.34055013309671694 0.29989902389767753 0.3292682926829268 0.2944111776447106
1.0 0.8439716312056738 0.8125 0.13716814159292037 0.3763975155279503 0.3456748569505217 0.377177700348432 0.2994011976047904
1.5 0.6170212765957447 0.5982142857142857 0.08849557522123895 0.11517302573203195 0.09087849209020532 0.1367595818815331 0.09780439121756487
